,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Duygu
0,-1053.964,510.57034,-129.41876,266.22626,-136.5507,159.27644,-52.10272,64.7341,-16.64777,7.92463,-8.195938,-15.323706,39.058792,-26.2696,48.020638,-36.0644,24.441233,-25.160295,17.08047,-14.95796,cats
0,-1140.079,354.8083,-111.73237,21.679863,-121.4167,42.92333,-33.140972,-3.0715034,-23.44443,-18.825739,-39.67749,-36.28097,-1.1524748,-22.431042,45.778687,-38.895947,10.632281,18.947474,-5.535944,12.221029,cats
0,-1584.0565,88.4581,-208.8587,164.93913,-76.916504,84.881676,-43.42336,32.900658,-15.089816,-5.412596,-5.338425,3.7979372,79.982124,33.47562,70.77306,4.2873473,8.332496,-3.9681323,19.89107,0.08813689,cats
0,-1110.947,424.84857,-21.816454,67.80895,-14.216589,45.286613,-19.916288,6.458808,29.216228,-13.505088,-14.754169,9.160784,38.105076,64.96182,77.28462,19.626863,2.0798824,-24.272587,3.9380383,18.153357,cats
0,-1550.1779,230.90703,-267.1405,183.86682,-134.21811,106.69478,-69.44121,23.676804,-45.312035,-14.816078,-16.71704,-32.34594,49.202198,-0.6274021,51.959618,0.088278465,45.445717,-0.46839896,22.307146,5.0527544,cats
0,-1093.5579,345.69247,-195.26753,176.91396,-38.833702,74.11628,-17.826656,33.904976,52.443237,7.5023437,40.67517,2.6790566,37.61545,-2.7139826,8.1046,8.103809,23.114128,34.2857,46.959896,58.133625,cats
0,-774.37256,562.76294,-128.74455,196.17328,-65.147804,129.68576,-49.51965,69.3666,-39.274437,100.16743,51.73454,-112.06393,-15.25515,-41.954716,32.16892,-36.59387,-4.630776,-13.15437,30.922522,-4.0548167,cats
0,-1157.0441,513.85486,-2.497611,52.86041,8.1948185,45.471893,-15.975834,7.9272842,9.571654,-3.7565944,-7.3637414,-19.055387,-5.595885,-19.622929,0.1308529,2.8701363,18.554909,18.268599,20.903387,21.04272,cats
0,-1694.6738,466.9759,-104.54595,236.25919,-64.41847,121.27441,-41.603207,73.082596,24.958004,6.3554087,39.20957,-22.041159,36.67561,-33.951687,37.600292,-8.162486,33.580772,10.512583,-1.9640733,16.703918,cats
0,-1076.8531,266.84167,-190.24286,312.6826,-37.51475,97.841606,-44.21461,94.08313,-14.798819,-25.451092,61.31062,24.37044,137.67557,32.116287,-19.313622,-55.08014,24.349216,53.34355,16.047503,-46.282974,cats
0,-514.9813,328.34717,-522.8206,198.2015,-220.31743,111.73642,-107.730705,74.50455,-4.918809,9.103223,-9.014376,-31.718225,45.363804,-44.022545,10.771419,-25.848433,47.746456,-33.707222,27.092068,-15.539076,cats
0,-1141.1667,608.6132,-368.79306,14.2790575,133.45659,-163.17831,-9.847955,77.6689,-86.24812,-5.193327,23.402235,-72.268906,-4.5620036,17.153486,-19.727625,35.422955,29.832422,-6.6745734,37.838997,17.19949,cats
0,-1298.4359,350.73154,-130.3226,108.11694,5.095362,61.831097,-4.420595,57.855522,40.316643,-1.2617723,22.005936,17.547668,39.187477,0.8307831,13.8396015,-1.252022,5.9685435,6.555374,6.950887,8.888399,cats
0,-636.3766,409.3113,-518.3376,99.78232,-154.25763,75.400536,-136.49295,101.31656,-33.37642,1.1973548,9.489712,-76.473656,34.696594,-12.825499,21.821232,-22.686047,41.706764,-14.203484,22.711407,-1.9363071,cats
0,-1631.473,466.21823,-113.866844,255.77167,-76.86354,133.96788,-45.544662,80.8686,28.537794,1.9488087,34.031967,-30.20899,38.1281,-38.750782,41.00318,-5.9875183,29.908348,3.499363,-1.065114,21.499788,cats
0,-1769.7764,159.9286,-183.0345,22.429312,-83.76812,-22.326662,-66.11188,21.590569,-35.886383,20.27352,-26.414131,-3.1729314,15.321678,-36.971767,20.049162,-33.024277,2.1222563,-28.927366,-9.20924,-7.3343377,cats
0,-1049.8827,510.77335,-114.19681,239.56044,-117.12759,147.21117,-38.31002,58.64112,-14.071023,9.15364,-8.868249,-14.888681,41.497673,-19.101397,49.79832,-33.863213,17.227146,-21.118996,13.930679,-11.618951,cats
0,-1573.4478,532.6971,0.34774998,128.25238,21.634163,23.416883,-41.173267,-17.384523,-46.661804,-54.84933,-4.0214567,-50.798695,-21.863209,-17.342163,-25.546608,-22.553284,-20.087418,-23.042809,-13.412357,-20.609468,cats
0,-783.5925,501.06708,-376.11954,-38.97254,-122.94232,59.16673,-116.86657,70.78691,-8.835223,-13.867249,6.987537,-40.961636,-15.474604,-57.828983,45.362335,8.439834,37.2048,-1.5026654,1.1379482,-14.873344,cats
0,-1701.6559,-6.5780096,-124.242485,7.9621434,-47.632442,119.620384,-41.744263,96.61819,-70.86641,6.390951,28.824938,22.95218,24.18112,-54.297115,40.524834,-25.593115,23.011383,-4.316573,23.220114,-3.4057837,cats
0,-1194.0951,453.12595,-20.840912,13.858532,-30.226393,40.216743,24.623934,52.788883,0.68708163,-11.921818,15.239372,30.869047,30.69672,11.176737,25.809128,-20.245935,-8.120578,-4.5274673,9.100826,3.793116,cats
0,-854.5567,473.67636,-270.14355,156.1028,-138.82439,133.61336,-93.94189,51.616432,-7.285012,23.751923,19.946894,-21.55252,52.892612,-34.931664,26.745642,-16.72482,54.12389,18.738714,40.19161,33.9424,cats
0,-1171.7156,404.93118,-120.61723,128.36826,-26.668577,121.80988,-37.360714,79.26583,28.726173,52.295635,56.238453,37.7922,75.20938,2.3756425,42.251957,-1.1759326,54.818256,8.077421,1.4535087,20.222235,cats
0,-1247.2006,518.5614,-30.940298,22.19068,-4.280798,35.10104,7.1701436,-48.687195,-4.5449734,-42.184837,-35.74076,12.901555,14.412971,55.462105,77.25599,45.143658,17.41801,-14.965083,4.394826,32.610126,cats
0,-1135.199,534.66486,-108.17775,-17.944561,-12.923694,-27.144917,-48.81699,-13.038415,-19.86082,2.8282506,-54.496983,-61.66627,-17.923857,-92.8768,-19.531446,36.515884,36.853996,40.486538,4.028677,-17.812714,cats
0,-1355.2744,561.9489,164.58221,126.27825,96.410194,139.74417,65.966545,44.844814,7.4762406,4.804435,23.18526,20.441118,10.638245,22.257542,59.048664,11.396823,31.630508,23.965862,7.681792,13.6034355,cats
0,-710.5079,492.31113,-215.11415,215.45622,-70.43219,170.07953,-87.40269,100.23493,21.79122,-6.2382655,-3.2642086,6.39612,71.06265,8.454012,93.77183,-14.423903,34.156048,3.8414884,30.742378,-4.087983,cats
0,-878.1774,574.78326,-417.4622,-18.421465,-45.63789,-114.050735,-11.809123,30.888987,-2.6843543,72.46983,78.58217,47.05186,3.6531634,59.15556,55.09009,-38.710194,34.900036,17.287891,45.915257,21.912037,cats
0,-1244.0563,351.18268,-117.69491,271.2522,-151.32758,206.49495,-46.358967,103.60151,-29.30022,19.532106,60.81291,8.882605,52.85222,-24.306883,56.617256,-22.889175,53.50835,11.602583,22.686954,-22.241095,cats
0,-1261.769,510.29327,-63.29277,119.13998,-6.2674394,37.70268,-23.700628,8.175478,-4.1148868,-9.992533,5.8303227,-8.51312,5.166542,-32.115993,-4.9193864,-12.029004,-0.7880635,-14.747426,-7.0290575,5.1989665,cats
0,-1002.8872,466.3461,-103.29156,234.01471,-114.186356,138.64896,-38.84179,47.856487,-2.126773,-3.9532104,-4.0546947,-21.087725,29.839073,-20.931278,39.936836,-29.257147,13.228726,-14.661932,14.493311,-12.019206,cats
0,-444.21075,825.9492,-119.6205,174.33124,-42.26521,77.43823,-31.95919,14.935745,19.89677,-1.1695247,13.982465,-19.759287,-4.177989,-25.69783,-7.5339212,-55.464233,-9.303019,1.5271026,25.556591,21.464859,cats
0,-766.9549,562.82,-29.925674,205.92245,-9.552338,129.93593,-29.701246,101.321205,4.916345,36.89865,37.811802,17.745405,69.33097,-8.996242,37.723003,-3.9686503,43.1745,-5.4738617,18.314642,8.465033,cats
0,-1787.0228,588.58936,-67.07359,142.53798,-85.528564,93.233284,-51.312305,52.43921,-14.579042,2.2156901,-0.6247976,-18.818268,20.049133,-33.783646,34.31863,-24.957664,18.553608,-12.28973,4.7359266,-2.6324534,cats
0,-1323.9482,272.3518,50.256195,116.99594,38.877235,92.2045,37.258175,76.45105,21.795933,19.565311,37.878174,21.992899,31.990396,36.123367,57.59657,30.089342,49.488422,22.697145,18.116148,14.791197,cats
0,-1174.4783,466.0177,-47.811005,156.47324,-5.7635713,88.44062,-7.048061,37.938118,25.018045,30.201849,28.227137,11.551496,34.590412,-16.973913,23.751266,8.17351,27.649452,-2.2580438,7.2115016,27.511621,cats
0,-1163.4958,230.77646,-189.26437,44.41113,-103.23612,8.178924,-35.475517,-9.424003,-18.455784,-10.988803,-0.15688458,-13.024454,-11.086022,-24.118753,-2.1578546,-25.780962,5.8931355,-14.976067,4.865952,0.14026539,cats
0,-1138.2588,230.61157,-195.87718,43.746117,-103.83064,10.158799,-39.741806,-6.4910765,-14.068312,-13.411889,-4.2412596,-15.833104,-7.974636,-21.891245,-3.646979,-24.614029,7.462676,-15.454686,5.9607673,-1.392695,cats
0,-1346.3949,438.06686,-71.15729,182.64662,42.880924,117.108826,53.543278,57.414623,20.826448,39.337624,11.632284,-6.2640443,13.895083,5.1106896,61.991547,42.886837,69.19405,41.209183,30.116982,-0.20828533,cats
0,-1768.8147,546.7022,-52.441814,134.23662,-70.3365,95.82626,-29.12747,36.299084,-33.127853,-22.607815,-18.323227,-27.56395,28.772106,-9.963373,52.011265,-5.303091,10.916559,-9.418097,3.5522664,-14.717042,cats
0,-1748.9836,584.8614,-22.29901,191.72517,-83.635605,121.61384,-47.627327,63.528553,-27.786787,2.263405,0.49632287,-12.726067,32.43374,-34.560772,48.55921,-16.885155,31.118559,-9.205811,6.6563916,-2.6777818,cats
0,-1341.1583,334.77997,-47.858395,172.53888,20.515049,105.792694,45.714928,84.21323,24.088758,40.494595,50.769306,16.019405,45.835567,6.601022,37.01938,9.903391,35.321644,17.887104,14.663783,18.543089,cats
0,-1008.8869,349.80997,41.84396,243.68771,-103.49643,195.62833,7.663985,95.21193,25.755295,10.371889,63.450615,19.446793,59.9087,14.573877,28.568602,-21.735432,37.537262,10.619473,40.239815,15.517222,cats
0,-674.0833,371.29492,-284.77905,172.67151,-196.13177,108.626526,-121.41403,87.078926,-63.828083,18.825638,-16.13986,-18.421816,28.050062,-76.10692,11.46572,-62.898243,31.08542,-26.097628,41.530758,-8.496327,cats
0,-1571.4578,294.79584,162.174,154.81319,103.821434,83.91948,53.519745,53.074005,49.49613,36.57625,47.922367,65.525246,72.52838,57.041203,42.55752,26.512318,22.874187,20.41018,15.458963,12.311631,cats
0,-1205.4034,422.9121,-63.49434,202.49544,-6.6644835,102.22023,-16.536772,44.439644,28.579546,47.534985,46.769245,13.732888,21.742523,-28.369886,33.14537,5.053191,24.167225,-21.815186,3.9805622,40.442516,cats
0,-1269.0597,536.25464,-243.10115,33.732452,-6.5273175,3.7845953,25.575754,50.521454,-15.638621,-4.6628256,-32.102024,-38.911095,48.167175,53.26452,83.75887,52.549717,48.383514,20.765333,-25.451889,-37.543198,cats
0,-1177.2155,482.4401,-342.04773,-170.88467,-29.192957,-72.41204,4.152111,-32.461903,-18.163534,56.20244,-20.750484,-13.571839,62.840828,16.023016,1.2649165,35.552956,15.310772,-6.099017,-13.946227,-27.4922,cats
0,-1209.5017,400.2432,-50.76726,194.56833,5.3391957,78.616516,-5.66551,33.566887,27.089006,50.786278,36.787228,7.444538,12.690441,-24.020908,37.93907,11.355095,17.926441,-19.904732,19.20732,41.92016,cats
0,-1235.3821,364.56873,-75.02872,124.59203,-53.909992,120.248085,-29.320152,34.138798,5.341089,13.617035,13.798931,-8.638998,15.197341,-23.006388,11.2308445,-25.688135,12.88455,-11.088043,18.096077,12.601837,cats
0,-802.6204,426.42685,-114.77381,142.65364,-50.248234,125.638565,-62.780018,79.16982,-9.388934,77.08363,46.770393,16.822208,13.127,-83.936295,30.329483,-5.156553,39.206146,-41.02075,15.000427,28.122282,cats
0,-1749.8086,571.2824,-84.641624,153.87419,-93.75685,113.5697,-40.646027,48.49316,-27.55518,-13.876473,-17.690247,-26.046654,29.404024,-17.518766,57.15632,-18.88029,16.916498,-11.47365,3.9638264,-13.701113,cats
0,-1129.4457,395.9184,-165.94022,187.41133,-39.950268,184.86232,35.615856,88.48086,5.037205,-62.810604,-20.654919,90.70965,110.09606,-41.442837,-0.047540143,2.6983018,20.713812,-26.206152,97.052795,41.42588,cats
0,-1568.0292,355.33298,57.29182,139.25214,33.99986,127.30685,55.058224,93.233604,9.342596,13.511842,51.40633,23.615995,40.882706,29.9682,71.381744,30.85118,45.544827,30.654133,17.454014,17.9119,cats
0,-1125.156,384.04382,-43.048553,151.24637,-21.371492,74.827934,3.2223504,52.083633,7.845082,15.640802,26.724205,7.66077,26.327774,-6.5340867,33.567707,10.477738,43.063473,26.00989,29.445562,16.563164,cats
0,-1226.5889,424.74677,-56.205975,159.6601,-38.410057,86.67778,-2.293166,53.03693,-4.568453,8.327787,20.167688,2.121132,29.107372,-12.493487,33.378597,6.2869563,44.451477,21.983362,28.55318,15.670781,cats
0,-1769.0615,583.7847,-12.82533,185.37381,-82.4242,123.8851,-41.451668,65.15606,-24.764517,6.6999726,-3.0586004,-15.6604805,28.318619,-39.445835,47.959167,-11.10379,35.60978,-9.501861,3.469661,-7.2623773,cats
0,-1078.0977,410.03223,-90.373436,175.14229,-35.93623,126.244675,-32.083443,72.82647,-23.956757,22.727476,-1.0540369,-18.756102,52.48946,36.88838,89.19713,-9.142175,5.2816615,-45.27874,21.200867,25.801939,cats
0,-1377.4243,287.39072,79.28392,125.16115,53.579636,102.41147,62.307205,81.942474,19.210676,17.269642,49.868904,34.47828,35.93991,41.2528,58.728,27.847294,44.12389,24.56721,15.658171,19.087942,cats
0,-1157.7404,238.01729,-191.33226,47.265453,-98.65466,-2.5224042,-32.871887,-11.906006,-19.557,-10.201546,0.8781477,-14.535765,-14.77996,-20.205803,-4.962225,-24.481897,7.784695,-16.14554,5.522878,-1.2024717,cats
0,-1176.3782,565.26904,-481.52023,-148.69882,46.162445,-84.87399,10.024653,-4.5669174,-39.490067,32.5057,-5.4442463,-24.642927,16.681038,0.6309717,4.518045,17.85952,-2.1836865,-17.949194,-32.024754,-40.121048,cats
0,-1607.1792,576.78186,-101.03747,181.403,-85.479996,111.61849,-38.35849,44.884422,-30.454618,-9.792546,-13.856243,-15.836989,32.062473,-24.430098,69.09968,-2.2141194,27.500092,-4.2837157,0.07482367,-5.0759354,cats
0,-1323.3683,576.2036,-120.7704,116.8673,-53.13156,110.03978,-41.03178,79.42345,-3.1935475,15.18041,10.1332035,-17.521324,23.490051,-30.79541,29.109976,-21.590548,29.83133,-10.004527,7.319584,6.843622,cats
0,-984.92975,254.2676,-386.78284,76.02139,-188.79694,-19.047329,-111.93482,-51.778824,-90.51635,54.163162,16.797554,94.90808,36.454758,-1.9269655,3.836566,-91.78036,44.932487,-79.723274,19.51015,-50.92116,cats
0,-1421.2921,348.92096,-3.7948236,212.46736,-25.522346,117.98398,6.0285225,54.602802,19.294474,-0.14584073,35.17286,21.186956,21.132902,-28.37398,37.33973,2.7086945,8.101623,20.591759,25.57257,14.585412,cats
0,-943.10077,551.0094,-170.26028,77.53623,-42.99789,102.956566,2.3368018,27.817038,13.684034,12.896956,7.2626157,-12.450282,15.523746,-20.054972,31.45785,9.100937,31.820524,3.305769,5.6635923,14.256874,cats
0,-1387.6161,303.4584,-167.47519,-153.97702,43.122387,77.38053,-25.898386,22.528692,63.608406,28.557184,-37.324028,-62.614883,-18.48008,-7.349174,38.619072,44.16265,6.7357974,-23.6559,-63.653717,-25.545715,cats
0,-1032.1569,369.3316,-258.63458,106.655655,-74.0664,106.50891,-80.32734,38.45987,-51.36037,-9.716783,-3.5213172,-24.534948,53.9959,-17.233261,4.0694027,-50.396786,-24.7962,-38.95331,14.510636,-36.57402,cats
0,-1275.1244,544.84436,0.11784909,208.3717,-42.214252,136.33304,-51.704502,59.841946,-20.988543,9.703034,21.364508,-0.08212239,41.39296,-19.64586,39.2976,-27.700426,14.075877,-22.710047,-0.3454318,-7.2197437,cats
0,-866.9796,244.18173,-465.3172,72.05391,-215.36836,-16.512554,-101.6989,-10.1742,-43.579533,83.58699,60.803295,43.04606,-24.395185,-75.80345,-25.985672,-50.22007,34.927876,-89.67395,28.676922,16.860096,cats
0,-1346.8403,602.1543,-15.611808,64.97564,15.122462,99.58602,17.199425,44.354774,14.23199,13.8127,6.9020195,-11.366367,10.98826,-0.16768353,21.964182,-4.536856,22.32177,1.8075223,10.254648,7.173204,cats
0,-1413.129,211.89465,-202.75085,-34.041576,109.28564,39.43393,-1.648998,63.942513,14.55952,-37.74525,-27.366013,-14.424435,8.814855,22.322474,35.63275,-6.8357987,-26.248497,-29.343897,-44.54059,-12.988879,cats
0,-885.18884,529.3279,-188.89778,67.18641,-38.7187,97.41776,-5.843043,32.975166,35.707203,12.524396,13.616057,-4.387551,15.737796,-14.42117,21.049025,2.9065335,29.943142,2.462888,2.5018885,15.008222,cats
0,-1018.9462,386.83453,-222.08466,81.19238,-59.474274,98.12891,-68.01118,26.077785,-52.13923,-17.330273,-14.772767,-40.441067,32.521988,-23.368834,10.006939,-34.34145,-13.265843,-37.23375,-12.110692,-40.65469,cats
0,-1297.8606,507.10767,29.867674,210.32138,-25.075296,135.37352,-35.631065,62.189137,-11.514167,15.520844,22.831797,1.9532288,37.494785,-22.8679,26.310635,-32.00976,15.708064,-16.767046,0.25058177,-8.09346,cats
0,-1371.1959,380.38614,-150.84418,-210.54108,-12.487867,80.41534,-32.632626,-13.365833,75.89366,82.63947,-15.445734,-78.0202,-20.57395,-23.836514,-4.183371,27.600739,14.586255,12.913657,-24.496557,-39.10444,cats
0,-1256.7576,493.4385,-11.055328,-60.30297,-57.17066,30.94106,-49.191345,-6.8631687,-94.45134,-108.66661,-33.28659,-22.027142,-4.816274,36.652195,56.965714,-4.256279,6.09383,-25.949348,1.2932246,-1.4044935,cats
0,-1522.4167,343.9236,-53.6742,82.702324,-18.07587,88.17806,-6.2763,67.32877,43.859886,39.06837,19.355865,10.056895,31.883055,9.882857,49.156418,11.0429125,26.530256,2.50986,24.791992,22.598345,cats
0,-1329.6864,510.27603,-53.860447,95.484,1.9160986,19.985426,-13.192681,2.0365078,-8.02613,-14.633257,6.9403157,-0.8756457,9.370326,-18.475666,-1.5549197,-4.631905,-0.98623425,-6.026126,-5.8933716,1.4051716,cats
0,-1508.395,466.8703,-172.55756,137.91306,-71.35879,110.11159,-50.55431,66.909515,-2.6985652,32.780994,11.404023,-2.1487944,39.642933,-7.97775,56.665882,-11.806097,34.837154,-9.368966,25.656317,10.673114,cats
0,-578.07904,298.14035,-511.0921,71.95883,-278.45795,-0.46669784,-97.18767,58.969234,-24.848513,101.90738,45.574387,22.262632,-25.451336,-75.72573,8.350084,-59.512093,18.47949,-60.178463,70.47522,3.2667882,cats
0,-727.7861,493.98538,-164.22328,154.83977,-111.99213,84.34591,-67.20273,60.804985,-29.4303,7.9749746,-4.2269435,-19.048014,17.617304,-39.838737,25.51667,-38.615055,19.252836,-38.14171,-7.609497,-18.456928,cats
0,-1360.7251,598.9167,-94.86235,113.849655,-38.90504,113.96081,-18.17058,67.74065,-1.253669,15.786645,4.313807,-12.714509,20.432434,-22.38533,30.054638,-18.724903,28.146313,-8.097238,13.482625,7.5973983,cats
0,-992.7559,423.54272,-117.62659,164.33412,-64.32052,69.00546,-8.687945,21.580723,0.6311237,-30.365646,29.514408,26.325932,112.23367,11.437647,-60.457283,-56.897274,-32.59807,22.114447,15.914416,-54.633205,cats
0,-703.2437,583.3505,-11.706105,210.38708,-37.597363,173.38571,-17.547007,64.993935,-11.254934,33.383156,39.888805,3.9026155,48.29022,-9.627334,39.846756,-22.339539,27.140976,-13.137532,16.597113,15.0488405,cats
0,-1050.788,421.90967,-72.909004,63.424667,-104.59996,79.2384,-4.6783257,50.006012,-14.059449,-7.1815686,13.342508,-2.9007244,23.560461,-29.146238,12.102676,-20.10257,19.201704,5.1526203,15.76499,12.742132,cats
0,-776.002,418.63483,-377.71857,159.89838,-148.85938,58.279896,-93.52674,72.40839,-40.674507,-16.270033,1.1000206,-36.27538,25.818094,-34.362545,39.008785,-17.572882,23.342962,-25.0069,11.799362,-3.1058016,cats
0,-989.18097,382.9481,-256.24753,107.80746,-76.813156,113.54657,-86.33452,32.17871,-57.513165,-10.267817,-11.506722,-33.806084,55.195522,-15.831578,0.2839979,-59.382675,-20.699759,-36.06074,6.129305,-49.02152,cats
0,-1349.3748,506.75778,53.396572,213.07289,-12.309356,132.17474,-25.684988,64.36312,-5.719117,16.215843,21.835556,0.73204315,38.20814,-18.788273,23.802336,-30.67701,14.359558,-15.974377,0.1413697,-4.0653577,cats
0,-895.88666,366.89633,-160.04176,157.48164,8.884669,73.332954,-15.826206,80.08352,36.569054,64.34086,58.753754,-9.777508,4.6601534,-23.505886,41.105316,7.1235614,9.286915,3.077504,29.258013,-7.6339955,cats
0,-644.21045,477.24753,-198.15967,233.48172,-150.38649,137.98767,-85.56075,96.44392,-33.50762,28.115362,-0.68153507,-8.407678,31.209875,-44.834137,41.949844,-49.01724,34.162304,-43.371124,10.1182575,-20.235998,cats
0,-888.59875,539.12646,-179.61711,71.10517,-27.866224,97.76268,-10.216383,22.613663,23.160862,9.538797,9.149961,-3.9181225,16.395075,-12.489764,27.653942,1.5029386,26.246363,0.6468423,4.8759813,11.5285,cats
0,-1583.7494,369.39545,-255.54404,-96.62193,52.527172,-72.685265,-68.04643,-32.475838,-58.87189,-34.212242,-43.222244,-69.43398,-25.51492,5.431754,23.158678,46.292683,13.344124,-40.832645,-49.106117,-11.473786,cats
0,-1060.6984,568.2134,-257.01093,170.24696,-121.27939,99.38296,-103.93063,52.51861,-61.341145,13.571184,-4.5318947,-20.5776,29.753191,-41.95532,37.83111,-41.304157,34.143364,-19.693527,21.449434,-4.2953,cats
0,-1079.8105,850.2677,-304.63876,68.904854,77.465546,-182.64772,34.50423,-6.5079274,-123.56109,38.55205,-28.719244,-60.605087,55.112316,-36.75098,-41.87546,24.71065,-41.55003,-10.895234,31.560278,-34.122364,cats
