,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Duygu
0,-1123.6416,561.5445,-82.68195,-30.446363,-25.086573,69.46442,-62.898685,-37.040367,-30.43679,-54.67836,-6.1095324,68.050804,95.76171,69.72315,98.6601,8.415383,-12.627135,-0.5777235,24.459108,20.306005,dogs
0,-1273.3021,611.44464,-35.29082,-127.18027,-70.683876,-9.901445,12.529626,-7.9907756,-46.834145,-5.789309,48.212097,29.04677,-91.48456,-26.606712,93.375015,-32.355495,-43.85244,-18.000038,-76.64977,-56.9053,dogs
0,-1052.0789,737.7161,-57.576305,-140.57408,-70.49299,-12.896757,5.0689087,-35.418026,-109.01715,-78.93906,7.6993403,69.828476,-109.93346,-70.972084,103.60305,-47.328625,-50.12724,-24.214434,-89.87355,-42.281506,dogs
0,-1261.6693,686.532,-81.7097,-148.9106,-51.116848,-40.986877,-36.765438,-5.178599,-28.10892,35.210175,24.66829,-48.38508,-53.36748,34.84087,48.40569,-64.800964,-48.895554,-17.814592,-27.402449,-26.90556,dogs
0,-1057.4414,767.5292,-127.664566,-225.11185,-96.96328,-18.653069,-83.17452,15.4143305,-123.7515,-7.1631246,34.293552,-49.87606,-46.668488,20.953886,62.864555,-61.643723,13.204054,-8.207791,-68.007416,-2.47702,dogs
0,-1330.9806,520.6848,-39.531773,-129.66052,-32.67803,-16.543165,-23.07497,-27.994781,-47.15101,8.21684,30.32694,-15.222103,-13.64892,22.591919,-14.38786,-67.48551,-48.114414,-26.685635,-12.964219,-0.7915667,dogs
0,-1189.0189,625.3431,-84.16215,-170.82011,-63.299522,-35.748444,-41.571228,-47.392445,-78.469086,-9.384496,52.089054,1.0432913,-53.92361,19.58764,43.19517,-67.31884,-56.378956,-24.630177,-40.71083,-9.543963,dogs
0,-1288.9319,635.51953,-110.67273,-99.38936,-31.138145,-40.77229,-43.87822,-44.118652,-32.690514,2.0860918,40.67943,59.021023,-78.59346,-24.473017,115.801796,-50.568436,-65.81418,-23.721611,-85.6227,-36.190735,dogs
0,-1293.5325,685.10657,-128.11842,-148.83856,-60.127937,-18.636555,-8.526904,-30.452158,-72.20806,-6.3666306,55.505424,49.282757,-71.914406,-5.7038355,106.73365,-63.45507,-44.472057,5.873459,-54.253925,-19.359566,dogs
0,-467.75446,424.63577,-170.387,146.02435,-129.31908,116.17556,-85.9603,40.78206,-37.621433,-12.496932,-7.5566845,-26.850384,36.68382,-30.915648,26.801592,-23.018002,33.915974,-16.522953,7.9330535,-8.588917,dogs
0,-1476.1699,359.29236,-21.400887,-80.67408,-84.20049,-53.255703,-65.93004,-53.737976,-34.87267,-15.371625,3.2371752,3.1428082,9.749045,0.8401173,16.350166,31.792267,35.049072,26.1634,-0.39864385,-6.16396,dogs
0,-1166.658,657.4028,-86.96199,-166.27959,-67.41887,-54.96959,-48.569557,-23.153008,-57.15087,10.470645,36.31419,-27.900127,-48.35896,22.219807,32.11858,-62.539143,-49.75624,-38.313065,-45.102467,-11.367091,dogs
0,-1589.0221,221.56497,-87.35785,-8.518557,8.056801,49.73391,32.371235,65.01199,85.969536,101.26645,80.62708,29.621935,10.083176,-11.096616,22.332705,32.936466,14.784286,14.066022,33.29136,33.589626,dogs
0,-1115.615,736.349,-140.77293,-128.241,-58.06539,-52.041183,-43.22248,-21.559544,-73.34579,-5.6480784,26.26783,8.703898,-60.255512,5.951819,87.24484,-91.16401,-61.407135,6.6733804,-30.744184,-6.9347258,dogs
0,-1582.24,104.1872,-237.9891,119.367386,-29.226551,131.63185,57.604427,28.992842,17.394453,25.283487,46.63952,16.642012,16.97896,1.0016704,33.183605,24.094656,32.738266,17.98573,15.242144,17.952204,dogs
0,-1309.4877,628.43365,-166.99194,-108.06837,-15.238969,-36.909206,-48.86377,-32.590366,-79.32594,36.676483,56.703327,-12.1397505,-24.854252,20.597181,7.9519963,-83.97255,-32.125164,-20.721647,-23.875387,-1.6369207,dogs
0,-1178.0968,410.76074,-98.77074,-39.232685,-24.96,74.27929,-30.834755,-8.613126,-10.714421,-0.13685434,33.513897,57.136295,68.01396,23.047472,0.90088016,-22.27726,-8.911157,-14.658456,13.247482,9.106459,dogs
0,-1051.0065,730.86884,-87.6065,-123.38075,-71.924484,-8.234969,-14.824859,-44.900288,-82.319565,-56.493412,64.25042,95.95167,-106.95697,-50.8494,112.41654,-61.282097,-26.204634,-2.5517452,-90.0845,-9.20993,dogs
0,-1245.634,505.21518,-76.39842,-112.91286,-86.70335,-27.90524,-102.791885,-37.28743,-43.55833,-59.71631,-18.44815,-6.8334002,34.089085,22.468103,30.450165,34.47421,17.736391,-4.869628,2.848938,0.11982025,dogs
0,-1120.1257,482.91,-221.1,-155.24559,-165.81604,-199.55508,-126.906364,-50.395153,-16.961216,-20.987373,43.440197,6.4430795,-30.763683,53.15284,48.95648,0.4043227,-21.94488,-24.136621,-19.250666,-33.103024,dogs
0,-1223.3174,686.8434,-95.068375,-134.02994,-46.639107,-43.43454,-30.325356,1.2450712,-48.507435,22.706459,22.752502,-19.146637,-48.41871,20.946854,44.370823,-81.215,-50.488804,-28.931591,-38.56498,-21.69516,dogs
0,-1214.2656,658.3957,-95.127014,-60.915974,-31.69159,3.1845732,-40.165043,-26.588915,-58.34096,32.278454,16.580978,32.363743,-57.22105,-21.26326,115.503555,-67.732475,-35.294586,-18.65819,-72.77194,-25.63564,dogs
0,-1047.8317,644.3103,-80.52279,-126.43036,-46.149223,0.40596613,6.8670297,-59.500114,-86.930756,-25.972237,16.542084,55.51662,-103.84933,-57.32481,90.35185,-32.897232,-48.641315,-40.21622,-99.578156,-41.21759,dogs
0,-1320.4866,519.3458,29.335806,-38.316322,-39.133827,-21.870842,-45.3597,-4.0076656,-15.159563,-12.592036,-23.856283,-18.7625,16.910305,31.906696,66.48652,28.774893,3.2189384,-4.5968723,-9.47632,-16.254803,dogs
0,-1275.938,361.4469,-85.02708,-102.11899,-104.823746,-115.12048,-94.51986,-65.69069,-25.451603,-10.986252,16.982674,-0.82162285,-24.534706,12.96276,7.008054,-29.74011,-32.82883,-20.35192,-28.101595,-37.99781,dogs
0,-991.9667,685.4396,-45.10585,-107.4514,-74.43235,-20.147022,6.0513897,-55.575485,-64.63247,-44.757744,31.98362,70.67005,-86.98116,-36.217793,111.283516,-23.007933,-61.206776,-13.086533,-67.295975,-23.165527,dogs
0,-1490.3118,499.79843,-84.93423,-107.74723,-51.225815,-78.046684,-70.91202,-31.135239,-43.49558,3.083632,51.63378,28.39424,-5.6646132,53.89353,45.167057,-71.37268,-70.65339,-34.42866,-37.307526,-36.78772,dogs
0,-1275.6467,654.4355,-153.56073,-153.0173,-80.4069,-47.057987,-23.918766,-38.28002,-71.73516,-1.1188848,29.711348,20.825417,-94.22019,-18.833546,114.1193,-78.36532,-81.552216,-7.449438,-66.20374,-31.839188,dogs
0,-935.7458,643.32587,-180.30908,-105.647575,-60.834534,-64.771324,-32.006245,-64.391815,-45.931107,19.429121,12.463241,49.0853,-68.96494,-31.835234,94.28855,-87.949036,-75.98459,27.066835,-8.979233,46.01755,dogs
0,-1344.4277,533.91516,-248.53629,-128.22664,-43.99868,-71.69032,-64.49438,-8.582967,-53.03132,38.998188,70.02682,38.06811,-6.363174,18.364548,22.002213,-92.00962,-34.03689,-14.170012,-20.511852,10.609089,dogs
0,-1127.528,542.93854,-109.30384,-136.84395,-58.611065,-57.959526,-62.51434,-30.578316,-54.270905,9.850426,32.934265,-13.084535,-49.509903,-12.78083,32.489563,-19.293535,-43.02803,-47.802822,-24.112465,-22.172009,dogs
0,-1105.4846,688.16113,-80.028694,-186.07811,-103.108696,-61.206802,-56.27994,-68.01132,-71.55653,-20.89927,69.378334,42.23858,-78.59466,-12.08433,57.955265,-44.63401,-41.54909,-28.731035,-60.655354,-4.277417,dogs
0,-1312.3607,562.17035,-94.66573,-121.13448,-55.785427,-39.410038,-43.91173,-34.393784,-38.970642,-1.8497499,44.449078,55.02979,-22.607601,0.57508993,68.52332,-57.548325,-62.920624,-5.202982,-20.532675,5.355065,dogs
0,-1297.9619,674.72375,-109.32435,-123.3205,-94.82772,-72.78829,-52.20023,-55.10235,-92.48846,-35.296635,61.650013,71.39475,-87.77825,-23.702759,93.04338,-59.600685,-18.168951,1.1881984,-48.401875,15.074946,dogs
0,-1166.4695,542.3673,-231.06117,-107.85413,-4.4721932,-84.85519,-102.702385,-22.110184,-49.08286,41.279305,25.69813,11.765518,31.926008,23.098719,-36.748875,-99.7347,-38.457367,-36.062977,2.4310162,7.9273443,dogs
0,-1235.1154,665.3192,-47.062214,-131.75748,-67.84186,-34.77196,-33.81107,-56.14889,-57.942772,-43.59823,28.267727,67.55614,-82.92777,-51.758137,86.17328,-23.360266,-42.89963,-17.249296,-81.8505,-55.097717,dogs
0,-1047.4119,718.9939,-70.900696,-116.700005,-106.35905,-30.490429,9.014853,-23.30225,-93.1584,-12.553841,13.23495,68.90678,-130.82549,-104.31069,134.80502,-43.829906,-37.446537,-21.622974,-105.20475,-72.78698,dogs
0,-1345.6798,520.095,-108.58671,-143.8121,-75.45733,-96.52293,-81.30505,-44.11657,-32.72391,19.14753,47.812824,24.406446,-21.895964,24.89403,34.88638,-82.29795,-63.229317,-3.7866967,-29.705553,-19.81214,dogs
0,-1223.6318,565.3584,-32.05325,-113.77649,-73.81608,-54.670456,-32.57312,-38.736588,-70.420654,-15.161499,27.214703,-0.026393943,-82.25613,-3.5804055,70.644264,-62.982964,-64.46847,-25.316658,-52.96795,-8.206743,dogs
0,-1019.5212,711.93976,-91.97451,-116.20227,-87.185715,-58.362347,-13.414582,-43.07607,-55.551785,-15.844356,3.0873194,40.122894,-120.60938,-56.45976,130.99496,-48.47847,-50.733986,17.844246,-45.932903,-5.0975595,dogs
0,-895.9575,693.9101,-102.0983,-88.15803,-41.710243,-51.511353,-38.205524,-63.998146,-76.25443,-23.067251,24.88621,70.9037,-82.202065,-45.1862,113.519135,-41.629353,-39.127453,-0.11995869,-83.92217,-44.720116,dogs
0,-1129.5127,645.79,-122.71599,-158.59122,-69.72562,-55.61332,-35.678078,-44.715717,-59.372288,-27.852442,11.903432,22.39199,-93.39851,-35.190247,87.16532,-64.70601,-76.87537,-7.236739,-52.860313,-11.843173,dogs
0,-1200.3496,674.4706,-73.028114,-171.09314,-60.595367,-38.134384,-41.647655,-50.36405,-87.36171,-49.05611,20.683979,5.646896,-80.23217,-17.345072,67.52064,-51.827324,-89.39473,-35.25546,-35.00638,-18.34452,dogs
0,-1190.8354,549.3283,-262.63788,-104.373856,-8.86688,-105.16465,-124.40634,20.209143,-15.110739,57.528934,35.796936,0.21815513,8.75261,-40.269947,-68.26992,-62.092323,2.097355,-62.59448,6.161627,50.07694,dogs
0,-1381.9015,574.7527,-201.49005,-136.7985,-34.849384,-70.06748,-74.27049,-16.300964,-66.2217,5.525899,51.324245,-4.1495285,-17.188591,25.568993,-1.1316074,-87.42439,-45.995216,-29.402126,-22.038124,5.4864078,dogs
0,-504.34744,490.68347,-235.52881,147.59682,-185.73395,80.089134,-147.03107,98.33052,-20.347855,26.92408,34.608803,0.3184489,21.25484,-83.60865,21.3147,-38.20497,22.311577,-41.413174,20.095808,-15.376068,dogs
0,-1362.4602,501.4704,-248.98221,-120.31684,-21.730377,-68.83145,-103.75881,0.64859915,-33.66071,60.705597,64.82097,20.948368,28.825283,31.759481,-28.90216,-105.105034,-21.981827,-32.719246,-11.582482,14.73475,dogs
0,-1299.0985,524.03174,-107.38667,-115.02237,-61.22664,-91.63954,-70.98885,-42.70141,-24.237247,5.5438557,22.095211,14.11074,-40.706356,28.945995,64.75431,-89.59037,-96.037796,-17.949907,-39.6529,-16.550997,dogs
0,-1657.1858,397.44595,-1.2235986,-30.287458,-63.966946,36.251293,-32.498734,-30.865934,-20.200323,-3.432892,-10.292495,-16.857128,12.900723,17.565231,21.492939,-15.457086,-9.015128,-15.8698,-16.331232,-19.411474,dogs
0,-1248.9076,680.4364,-114.48456,-182.38976,-96.21158,-62.944603,-40.35567,-47.202484,-64.772644,-13.645161,44.86961,26.216381,-79.03115,-12.601585,83.68066,-64.93631,-86.93234,-14.587897,-40.468338,-15.300388,dogs
0,-1221.5693,230.27682,-79.12108,55.800858,-5.785784,31.444477,42.574173,65.26102,65.221565,61.20316,33.82825,26.856815,29.288404,41.803513,62.58271,18.836092,32.6966,13.003949,8.719661,6.7898602,dogs
0,-1198.8379,641.27155,-104.708824,-70.86621,-41.44179,-11.50558,4.2444944,1.3889333,-50.866623,-25.124039,24.704344,13.330086,-101.6796,-15.216408,104.97953,-40.435635,-17.464403,-0.7193813,-85.13197,-61.65212,dogs
0,-1294.3372,623.49194,-132.76088,-163.40932,-98.23644,-50.292507,-31.693502,2.7724626,-67.09716,-28.448898,30.306137,39.360023,-93.937096,-33.842045,96.68574,-61.141865,-49.43111,-29.152128,-70.73776,-22.214844,dogs
0,-1411.0513,385.8192,-112.71656,-97.33578,-65.83393,-84.436516,-56.5604,-20.97351,-16.901955,31.840626,31.02592,27.679695,-14.311007,41.09297,55.091385,-116.79143,-90.66311,2.7912455,-5.7307854,23.379675,dogs
0,-1281.742,619.43787,-83.00975,-160.79123,-87.80151,-59.07942,-53.839314,-43.980778,-58.491055,-12.478983,46.495476,31.40904,-50.165222,-9.055551,51.20238,-54.66492,-51.76261,-9.287372,-32.515724,-7.4523478,dogs
0,-1201.7542,511.52188,-249.08234,-76.66343,-36.892735,48.646004,-6.819827,83.53579,36.369335,32.513382,-1.340526,-30.080517,16.786562,-2.505789,13.355459,0.07834136,28.899721,3.6546729,6.521946,5.240951,dogs
0,-1207.4332,591.22614,-77.83866,-152.86346,-67.56132,-48.48771,-62.977436,-65.31255,-66.68877,-32.708794,32.060905,53.247913,-57.264153,-23.8596,79.72949,-45.755325,-80.29241,-30.691458,-35.06154,16.530388,dogs
0,-1396.416,518.6072,-170.71626,-141.69188,-56.862488,-94.902885,-76.20498,-13.293098,-19.854692,51.582375,59.375465,21.693592,17.26481,62.604458,29.783113,-88.400276,-66.15202,-28.957445,-24.537092,-4.415952,dogs
0,-1247.1656,733.06793,-139.72563,-182.79726,-59.55346,-72.96933,-70.979866,-38.319134,-66.614334,-19.51743,32.547615,-9.733662,-60.562363,25.376606,54.842632,-67.10499,-57.432793,-9.552866,-32.146767,-23.296743,dogs
0,-1276.5378,535.2618,-74.51298,-148.27652,-68.51651,-59.740665,-59.843822,-47.256344,-64.409645,-24.530123,55.11748,18.134762,-79.05157,5.6428266,83.65177,-29.241972,-62.048416,-35.23484,-34.9483,13.894804,dogs
0,-1208.3887,604.5822,-173.29681,-165.33278,-32.952858,-81.248566,-85.62608,-39.006725,-64.506195,17.190619,47.01951,-31.04151,-23.75743,37.004005,-10.987126,-85.35941,-28.100153,-9.750158,-17.862438,0.2936586,dogs
0,-1103.587,647.83276,-154.27698,-171.2202,-73.20242,-82.098526,-73.90515,-28.824923,-56.598667,24.669594,53.428272,5.9588385,-27.965122,14.433046,34.50549,-67.92406,-32.651463,-2.054753,-29.951244,-15.955667,dogs
0,-1484.6559,429.93402,-86.864044,-60.536785,-104.119354,25.299002,-49.353127,19.28574,-33.386425,-45.339527,0.45864657,18.26888,21.729033,-1.3561791,51.140217,-22.75557,-21.419214,-17.655104,-8.582647,1.4938788,dogs
0,-1838.137,303.70206,-118.17147,-65.09975,-64.28838,-35.431957,-65.76401,-54.417652,-45.610336,-19.534864,-10.283004,-14.967235,-6.088687,-25.6372,-37.376404,-36.16421,-17.112928,-34.732048,-24.315643,-7.559395,dogs
0,-1030.8673,513.9367,-203.2252,-50.158745,-104.155495,40.01862,-20.578825,66.60184,49.845768,35.989647,26.680593,47.463898,1.2033072,-55.320953,8.443087,-22.698217,0.701943,-16.459295,17.057125,5.334205,dogs
0,-1301.8573,417.34882,-87.09899,-69.57945,-125.29751,-67.49591,-71.41246,-32.136913,-57.125877,1.8559067,-1.1380988,-27.031961,4.6519613,-1.7749751,35.909405,5.273759,-1.2692693,-5.992775,-14.78005,-20.811255,dogs
0,-1482.8164,433.653,-49.71871,-64.64056,-118.49149,-93.98143,-60.01382,-34.91208,-75.28035,1.4929448,9.293319,-30.86623,4.5431547,26.237886,53.241722,9.497222,-11.878814,-11.536944,-6.623029,-14.235148,dogs
0,-1391.2312,545.6906,-30.22122,-145.16211,-132.22072,-73.01623,-116.77445,-82.83096,-17.362549,-22.063293,-5.610334,-13.759634,-49.623833,-41.834362,-9.4380455,0.16507332,-6.177342,-25.71498,-12.789893,-26.806625,dogs
0,-1347.0887,601.344,-168.53,-107.53376,-58.40356,-48.403618,-88.45007,-42.719902,-67.02081,-19.1777,15.766745,42.254757,-63.678505,-15.108051,109.76967,-72.1993,-57.37825,-16.769964,-31.455832,11.576708,dogs
0,-996.19214,755.5488,-231.83304,-81.697975,-28.218174,-40.305645,-83.22072,6.708493,-98.43,54.763138,32.06648,-21.153446,36.632175,6.080762,-20.793114,-84.29874,-2.9558516,-40.923294,-17.624216,12.68128,dogs
0,-768.20044,648.3015,-81.33407,10.2904215,-80.411476,41.12524,-67.384254,15.263448,-3.2865138,-10.203565,12.1150675,3.8425667,31.913883,-8.049985,28.858892,36.768307,60.855194,13.300228,14.213984,23.647608,dogs
0,-974.30005,429.63663,-135.99504,14.194654,-153.8614,-74.48207,-132.74484,15.113646,12.218933,-49.684856,-36.44749,-15.741105,14.441242,-27.019527,-43.903587,-41.095325,57.19573,47.548397,111.16071,141.25972,dogs
0,-1585.885,497.72806,-177.00632,-107.426476,-39.979244,-36.57366,-37.592144,-40.160046,-62.741226,3.1718786,40.78695,52.726547,1.0022801,31.248384,59.498524,-97.48925,-86.99655,-7.1627927,-21.9919,-7.8391004,dogs
0,-1363.853,481.9806,-209.77388,-137.59297,-19.616941,-61.565517,-71.88512,-21.61086,-46.686943,43.420033,56.957123,15.393558,16.226107,35.784924,-39.102585,-108.55455,-24.619013,-13.448699,-6.6683173,11.210281,dogs
0,-1757.7104,280.8657,-68.564224,-61.213013,-61.140392,-36.419525,-52.81462,-47.46387,-42.406757,-21.111217,-14.704253,-20.564053,-6.5570397,-15.312155,-33.38501,-36.360374,-23.302212,-38.13516,-26.855812,-12.427158,dogs
0,-934.9934,767.94366,-156.94002,-225.41907,-113.70567,-37.78704,-78.54989,46.379585,-117.31429,-38.553623,41.628822,-16.986582,-37.169353,8.008197,104.93724,-36.54175,0.17975503,11.686613,-72.99441,-19.23591,dogs
0,-1474.1044,493.60687,-153.48021,-134.23407,-40.92796,-54.41779,-67.90151,-45.479816,-56.781998,19.742111,62.19916,17.190903,-31.25138,20.121014,41.56955,-69.57267,-55.486027,-21.47994,-20.414787,34.72324,dogs
0,-893.26166,431.24887,-327.7872,56.80439,45.21066,74.764435,-156.3058,-60.011322,86.02798,69.22583,8.889887,-16.919405,-4.632773,-62.518665,61.18479,13.457288,-13.867653,69.92086,-18.352634,-60.475666,dogs
0,-813.0467,567.86426,-88.34344,114.31871,-24.634773,34.8379,-33.70242,38.415154,-34.91684,42.795254,57.43223,-20.415098,57.36632,5.317179,40.555157,39.727417,27.528791,16.866758,20.526855,0.46893057,dogs
0,-983.5003,694.1948,-44.233482,-92.197205,-70.52255,-63.70422,-30.055328,-79.74767,-81.47425,-45.300842,33.640842,77.17595,-90.82489,-66.98271,87.96285,-31.039768,-60.001835,-2.6581051,-89.56467,-57.63576,dogs
0,-1560.7349,363.75897,65.50715,-48.3741,-14.43044,45.188194,12.387367,0.48214555,8.572476,30.544708,34.46852,31.31178,44.825745,34.29115,23.950636,-1.6377051,-9.645821,1.5928383,5.2227926,4.585351,dogs
0,-933.8685,718.75366,-266.7475,-108.93108,-32.536594,-55.800507,-110.126015,4.056626,-141.11777,35.31058,27.806612,-36.539146,24.12087,3.6763742,-48.042248,-86.42778,26.728153,-66.814476,-26.339296,-4.017762,dogs
