,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Duygu
0,-528.89966,52.618393,-10.159274,27.029846,-0.9780601,18.230434,-1.293738,3.9474268,2.518238,6.0690618,3.8657217,5.1539745,6.9386992,-0.55342954,3.2744167,-1.421674,1.7896352,-2.5338233,3.8383424,-2.5879288,-0.6340602,-0.735326,-2.6940875,2.0003026,-4.763111,3.0831156,-2.6527047,0.24937467,-0.39670378,-2.5137212,-1.1757172,-2.74831,0.3276001,-3.7298372,-0.53338647,-2.2206883,-1.2781163,-1.8170049,-1.5492336,-0.63627,oksurme
0,-359.37894,88.65135,-8.178592,32.17717,-17.768137,37.69888,-9.181093,4.606104,-8.836159,10.073212,-0.43061903,0.90462196,11.372265,-7.6753864,7.4812107,-9.765559,4.4679475,-8.270523,4.787483,2.513893,-1.9835235,3.5815141,-1.4364876,7.4668956,-4.639896,6.7624216,-1.6259698,1.3588523,-0.6840709,-1.9064416,-0.55563974,-5.0321455,2.267129,-3.0560906,0.4647932,-3.6828477,2.6027176,-0.16434069,-1.7823703,-0.8148448,oksurme
0,-445.8903,57.175415,-13.103723,24.612755,5.834583,25.337654,5.967683,3.0803642,-1.3195704,18.031216,-0.68641347,2.8781593,9.996081,-3.3354795,6.7281127,-7.2341204,3.1596282,0.025813395,3.5214908,1.0047642,1.5176437,1.8613012,-2.0710266,4.0009933,-7.584255,0.6563735,-1.4772092,2.163283,1.437067,-2.4372435,0.85884315,-2.957778,1.2904104,-0.38948077,0.29845715,-0.7662596,0.8650529,-0.4817051,0.96255636,0.30420268,oksurme
0,-360.12152,105.49289,-6.4036365,36.207394,-23.061995,30.815763,-4.7907915,4.0545726,-7.86355,9.803278,3.6543057,-10.977055,11.613947,0.9619016,4.832762,-6.9009204,7.587052,-4.0005174,2.7774339,2.0720718,-4.5800757,2.296327,-5.5040865,3.0915875,-7.172601,1.2520757,-5.1561484,-2.3405182,1.2174658,-4.0213246,1.7491052,-5.534781,0.71037203,-2.385676,-1.9233515,-1.8966726,-1.806926,-1.9288398,-1.1342779,0.7964176,oksurme
0,-369.562,103.833466,11.05227,21.52811,-13.880018,40.8566,-8.140748,-6.2572594,11.409179,2.3241422,3.139506,-7.259905,-0.0374364,5.444409,5.881025,2.1293235,2.436362,-5.1300445,1.3101451,-3.3244393,-0.8753544,-1.7919306,-8.3587475,4.8977427,-0.3273606,-1.3276855,-1.3620104,2.2462444,0.95952517,-0.035308804,1.6906781,-3.271531,-0.9118332,-1.2181863,-2.2730813,-2.6937926,0.23987707,-2.6572535,-1.008464,0.07227555,oksurme
0,-515.6872,70.52948,29.484734,28.12226,9.884436,7.725458,-2.109235,1.832248,2.8147714,3.7279449,2.5202074,4.179638,4.5343237,1.6149114,2.0468028,0.38838783,2.1803434,-1.8612576,0.5927859,-1.3586769,-2.4479358,-0.5506985,-0.91050494,1.1115738,1.6678126,4.7354455,4.1513176,5.10576,3.971587,3.194556,1.5885124,0.32242018,0.7406561,-0.25182456,1.4188359,0.8505684,0.6452536,-0.03099122,0.6689795,-0.6787821,oksurme
0,-356.5388,100.806656,-18.787615,12.436155,-11.390805,31.040956,-12.14813,-17.253143,-2.642194,1.6783096,-6.4734845,-0.35371482,12.512675,2.1389792,-0.3561825,-6.0430307,3.4418006,-5.2317777,1.6490623,-0.69142526,-7.0239697,5.180435,2.5191386,-3.1289363,-1.1665901,1.0067714,-1.3135414,5.747621,-2.160132,-1.5093831,-1.9033386,-3.3567426,-0.065266475,-1.4766424,0.80933076,-5.2966914,-0.42947927,-2.6869686,-2.8699121,-2.03768,oksurme
0,-429.3498,61.66783,19.826841,24.828047,1.2944238,16.593845,0.4758059,-1.7283944,8.997128,10.729388,4.5856833,3.926523,8.333428,3.6364033,4.0724826,-2.6924503,-0.4168474,-0.94014525,-2.0795977,0.64062476,-2.353958,-0.3233216,1.4155897,0.41474646,1.5453916,2.0007226,-2.266069,0.4654136,-1.2711456,-2.8988867,0.271235,-2.7549748,-1.3415024,1.0871743,-0.8483346,-2.008496,0.22220042,-1.2121736,-2.2576842,-2.288464,oksurme
0,-478.2621,59.917175,21.783987,36.731144,21.60245,28.74736,7.5077963,5.392447,9.090619,6.490968,2.8455355,0.51410043,6.891071,4.8627787,2.102625,0.90599656,4.0288873,2.1239836,0.087648526,1.8243358,3.297684,-1.4365402,-0.3693471,1.6267228,0.3145468,1.8359928,-2.4804122,1.1942855,0.003607129,0.014139708,0.67317164,-2.278637,-0.65686506,-1.8413948,0.40701792,-0.7104679,-0.5658875,-0.19330887,0.119069055,-0.28963587,oksurme
0,-315.5297,105.77342,-1.6719406,19.068642,-14.871029,27.190393,-7.023236,-1.037753,-16.318607,4.898957,-3.643419,-3.8522804,9.3183,-5.7690005,5.5688796,-6.545896,4.6308556,-8.251495,-3.7112582,-3.6064055,-3.1539755,-2.0741615,-3.0948024,6.641584,-6.22338,5.5071373,-0.6035074,-0.2163171,-2.5083766,-3.229072,-1.8477987,-3.9111323,0.7480112,-5.0770125,1.5919156,-5.5173583,-1.195523,-1.5291476,-3.8064227,-1.0996023,oksurme
0,-303.99747,91.72266,-12.261029,12.773394,-35.16656,36.02214,-27.937403,-4.401877,-6.3659034,10.937975,0.977444,-9.190819,22.088898,3.5267103,10.497562,-6.003912,7.2553015,-1.825851,0.933268,0.26753283,-4.6048837,2.5787988,-4.075362,6.061649,-6.176428,3.3923109,2.6585166,1.3917763,-0.23842825,-2.3856626,2.8310213,-3.0864663,1.274043,-2.1295977,0.003618022,-0.94094455,1.0537282,-0.32769874,-1.8378608,0.28413337,oksurme
0,-399.21,74.32832,2.9174747,16.512995,14.618277,28.170984,-0.7408922,-1.342116,-4.795282,9.416928,3.0394745,1.3397452,6.3502154,-2.779604,4.7136445,-2.1743753,2.8376956,-3.5700996,-1.4879478,-2.339236,-2.6429334,4.5285006,0.90209794,4.609086,1.5502825,6.881083,6.11245,4.2038655,3.9183629,1.4211054,0.25059336,-0.60392404,1.1370023,-2.766874,-0.561117,-1.9481009,-2.881134,-0.45118895,-2.1665583,-2.6893215,oksurme
0,-474.73663,47.707417,4.1568837,-0.11874417,-5.1506534,18.78376,6.173488,7.75939,-5.815715,-4.4356,-1.4726557,3.2522836,9.923097,3.7141843,6.5619383,0.47019637,0.11747014,-1.7782449,0.25587183,-1.1545268,0.19614598,0.34010953,0.67827106,4.4473934,-0.09364077,1.8748491,-0.7468512,1.2386262,2.8304532,2.3173587,1.9835273,0.54746336,1.0798516,0.7610883,0.8106057,-1.2124435,0.60847247,-1.2567512,-1.3889056,-0.61067426,oksurme
0,-419.0263,72.848015,13.230838,34.438126,9.238757,18.077768,10.156201,1.1983222,4.930365,12.26957,3.681789,3.1550856,5.534492,1.0592176,2.806013,-1.1675116,1.3673575,-1.1161262,1.1903894,-0.37838396,1.3188047,0.81034446,-0.86866534,1.6250453,-2.4521954,0.76978445,-3.1909037,-2.021882,-1.2500709,-2.1416397,-2.594302,-3.1089585,-1.1753587,-3.2299497,-0.72032064,-3.3698568,-1.6210678,-1.0728505,-2.1145558,-1.7782091,oksurme
0,-424.78235,47.217022,-7.96754,37.755886,10.625357,14.915111,-2.0874615,3.964673,4.1062365,8.9787445,1.1307163,-0.112183414,6.374908,0.5428922,-0.082023285,-5.5602493,2.7858925,-1.8471254,0.19652446,-2.6368334,-1.6206282,0.5502379,0.38779956,2.1045945,-2.6425488,2.7292774,-3.3127303,2.5636108,1.2968044,-2.4058194,0.23383602,-0.13524972,0.3459287,-3.0933473,1.2800624,-2.9995577,0.70550394,0.41812897,-2.2926111,0.2761027,oksurme
0,-329.64673,84.787315,-17.685694,46.18633,-4.001298,23.746286,-12.737398,-1.1694446,1.0432197,6.136374,-3.1712613,-5.210466,10.155658,-3.0737011,4.1424894,-5.5144815,1.7589484,-4.2051044,1.0401713,0.57901424,-1.1866008,2.4601257,-2.27003,7.7939553,-1.6893158,2.3289056,1.3017962,2.177456,2.5189872,-2.1286883,-1.3854102,-1.7180878,-0.047128122,-3.8534424,0.59659123,-3.0852747,-1.0795362,-0.14875521,-1.0207692,0.56093454,oksurme
0,-506.09406,75.36504,21.310322,28.957756,11.128862,24.74286,-4.6062803,11.505255,3.350688,1.4106095,2.5431037,-0.046772186,2.256874,0.10243227,5.9451103,-3.7918122,-0.7777559,-3.8971326,2.4432487,-0.76488125,-2.4276948,2.0372996,-0.22228101,1.3974236,-1.8186727,0.5621632,-2.8334181,0.5758716,-1.7891787,-1.208022,0.0557897,-2.2768226,0.16906409,-1.9363385,-1.0216149,-2.2662814,-0.69365513,-0.79567677,-0.31632933,-2.1994824,oksurme
0,-441.38913,50.896072,7.2515855,24.179956,5.0872135,30.142366,-3.6033866,4.258777,2.8011858,3.1833656,0.7373217,1.553696,6.6033187,-0.77072316,7.66034,-0.43335435,4.3929367,-2.199971,-0.1815606,0.3261019,-1.9248639,1.466344,-5.745815,0.21637724,0.15415694,0.3932623,-0.82208943,3.410839,1.6254205,0.023683548,4.007775,-0.8327294,0.93686193,-0.7765089,-0.7316332,1.4130679,-2.2323933,-2.552948,0.61439836,-1.7324665,oksurme
0,-396.23825,90.78384,-0.40696242,15.776108,-10.671356,23.905764,-4.7480474,0.077491604,-5.3812776,8.093738,5.1511903,-3.0179617,3.7137442,-4.3530726,5.5701284,-2.9477415,2.0729089,-3.358454,0.6289177,4.294971,1.4984181,-0.74538565,-1.4792377,-0.17126949,-4.6140475,4.6423078,-4.3728037,0.70003885,-0.048463333,-1.4803506,1.9253892,-3.9395096,1.478909,-1.6759689,1.2179601,0.39464045,1.028345,-0.7199955,-1.0331753,1.1001002,oksurme
0,-445.14682,76.590385,11.258278,12.433154,-8.091489,19.374046,-8.416047,-3.0407858,-8.188227,4.0917187,4.074051,5.7255335,8.364528,-4.705483,5.488813,-5.580974,-1.9966624,-6.781354,-0.9596139,1.3379171,-2.5275218,4.660841,-1.6256399,0.17070371,0.6500325,0.25068802,-1.2063705,-0.12902106,-3.6334233,-0.11838878,0.019140704,-1.9544617,2.0008652,-1.6708329,0.581968,-0.54942995,-0.92034364,-1.8254985,-1.2424002,-1.1280688,oksurme
0,-428.8727,102.501144,0.24842478,2.7748847,3.734913,21.93524,7.4084086,16.073498,2.3836977,-2.1416705,3.6043565,0.25178057,-1.9788496,-5.321009,1.1895044,-5.018463,-2.401496,-0.039510526,1.7921926,-0.6761796,-1.7057347,-0.5506433,-1.146335,0.7611406,-1.43197,0.5088903,-2.9080226,-1.8527806,-0.5553268,0.22971663,-1.3025365,-2.9774811,-2.0274343,-3.687751,-2.2462473,-3.4201493,-0.90870744,-2.859179,-2.9723432,-2.1882632,oksurme
0,-324.58826,107.211334,-2.4169233,37.733185,14.747712,30.252449,1.7451497,16.776505,-5.6428165,16.057549,8.93607,10.485489,14.536903,-11.432897,5.643509,-3.464059,1.5597603,-6.6206923,4.147839,-1.2333792,-3.8627717,4.2602715,-1.5662462,3.8461318,-3.716976,0.8513216,-2.7528641,3.1929214,-3.0352757,-1.5349499,1.5910835,-0.9357651,6.8303804,0.08471095,0.71842957,-3.6789865,2.25263,-0.34631106,-2.045293,-1.0998039,oksurme
0,-389.85922,110.064186,7.403504,30.171526,2.6190789,20.079954,-1.9333328,5.902807,-12.961403,10.878595,3.0705366,-2.6728458,6.9748783,-3.8091688,4.4524207,-6.2875195,3.5129082,-7.665934,-1.2058102,-6.0219607,-6.7867904,1.5536089,-0.9363477,5.304612,-6.5385137,2.8298008,-0.9291915,-0.29053527,0.1099527,-2.3168297,0.4419649,-3.3410835,-0.13643129,-1.2443892,1.8698859,-1.0798135,1.2511319,-1.1951873,-2.8131142,1.264703,oksurme
0,-342.66037,63.45267,-15.864438,29.27672,1.7013073,13.286713,-19.93638,-1.1634864,-15.991611,5.477174,-1.8012915,-10.899966,3.9591002,-1.4274969,-1.4760419,-13.084146,3.512132,-9.221186,1.3613493,4.7769384,0.26650715,0.36823416,1.2951658,7.3773546,-0.39682913,10.027563,2.1469193,5.847537,1.973229,-0.101555206,-1.024849,-3.9794383,3.090282,-2.003945,1.0233836,-4.371744,-1.0686865,-1.4488603,-2.23447,-1.7486,oksurme
0,-437.91736,107.677246,4.3609376,6.735779,-14.203809,35.39094,3.6150846,17.31138,1.7922199,6.2278385,5.689506,-0.19276454,5.6040883,-6.7205687,4.7572675,-9.228375,-1.8325635,0.6359598,4.8343954,-2.3031065,-3.9597719,3.0963984,-5.0116515,2.8435342,-1.5936387,-1.7976803,-3.5016022,-0.4861726,-1.9713483,-1.9762379,-0.26400235,-3.5842066,-1.1383713,-4.481663,-2.932847,-3.234608,-0.7243561,-4.902309,-3.5401862,-2.4959357,oksurme
0,-465.7532,78.66119,8.298443,20.591154,16.70053,24.52182,0.12039653,4.7166896,1.3661387,6.738315,6.6156955,3.7605753,6.864633,-0.72641414,2.5350668,2.5841236,2.7967224,-5.2257133,-2.8982973,0.12323951,0.66918164,0.24722804,0.72738254,3.503417,1.8814421,4.178423,0.15927638,2.0434823,2.2159925,1.9623228,1.8989028,0.5576342,1.4532154,0.7075815,-0.02081914,-2.0369768,-0.50429386,-1.8364704,0.069645405,0.46358743,oksurme
0,-457.86765,72.12295,1.7237891,18.567621,-6.2759213,5.9957323,-17.754654,-9.0785,-4.2696986,3.8590853,-2.5977786,-3.7131968,3.1500795,-1.6523997,1.8798641,-4.7892866,2.9003465,-5.8761373,-2.8967125,0.06949522,0.052917305,0.61354125,-4.43753,2.1155427,-3.5121758,0.14642344,-0.91893923,-0.8963944,0.08528424,-1.1812524,-0.41519284,-1.7066977,1.4655538,-2.8793626,-2.1328971,-1.5732476,-0.9267256,-1.1305606,-2.7040408,-1.1191113,oksurme
0,-381.16342,99.72218,-8.241082,16.677855,-5.6729016,12.391101,2.9770095,11.19146,-19.14479,3.8831835,5.8323617,1.2050235,3.8592956,-3.829053,5.5329227,-4.5526743,5.3500123,-10.482504,-0.107452236,-0.8735013,-7.2325344,0.045794435,-1.6835233,4.557099,-3.7346134,2.7413397,1.658382,1.9918596,-1.5890306,-1.0069695,1.336527,-1.4242407,-1.3873584,-2.7199068,1.6559572,-3.1267076,0.49648356,-0.7659053,-1.3491544,-0.46783468,oksurme
0,-386.88474,79.9689,2.1779408,32.775383,3.5848758,28.259478,-11.7661,-2.276358,-7.6337233,2.7484107,8.543828,-5.8652334,5.781994,-4.624384,3.2573009,-3.159731,2.8756852,3.9315875,-2.3337984,1.1245236,0.1575101,0.950856,-0.53357697,6.6805425,3.1725552,1.0388694,-1.0710177,-1.8889455,-0.50636387,2.8860204,2.2561617,-3.9698114,-3.1325593,-4.94109,-1.1733319,-2.1041868,-2.118229,-2.4899611,-3.8445075,0.14397092,oksurme
0,-393.83606,79.08009,-15.188906,21.103891,8.288373,30.56694,-5.1134243,13.343855,-8.238267,3.9226089,2.909111,-3.6540318,3.8539932,4.3188577,7.212687,-8.444801,3.121008,-2.9692702,4.5392375,-6.4156213,-0.3703703,3.5212557,-0.82909733,5.9148235,-1.8500272,4.7665887,-2.3921752,3.543486,-1.6211708,-0.9462493,-0.5084619,-0.7790983,2.8547833,-5.189947,0.13025843,-2.485935,-1.6748726,-1.9962827,-0.58660156,-3.129486,oksurme
0,-437.2263,60.398136,5.680013,48.041157,16.736973,5.1353087,3.739928,-3.048882,-0.9931244,-5.3655653,-5.268569,-2.0404074,-3.4386368,-1.5495145,0.6848721,-7.3963394,-6.923889,-0.5377244,-1.0768058,-3.7467628,-2.2688148,-2.303604,-2.282743,-2.6343524,-5.263894,-0.8712263,-0.8091839,-0.4861278,-0.35660458,-1.2112219,0.43417054,-2.6250515,-1.1610423,-1.3379592,-2.479101,-2.5429623,-4.791372,-2.9235682,-2.1300435,-4.4227448,oksurme
0,-281.13437,122.12988,-15.556519,33.577637,-4.5018673,17.68091,-12.510183,1.0067816,-1.3041624,-1.2248157,2.619887,1.483448,1.1014434,-4.4351897,2.7636833,-4.8517704,-5.4408937,-8.182409,0.9328622,-10.918221,-3.0449038,0.082758054,-7.2135973,-2.4778326,-4.1246862,-0.5356594,-7.057945,3.531997,-3.9234495,1.1218417,1.5763731,-1.9694973,3.64378,-3.935315,2.6681056,-4.059242,1.7031685,-0.10100465,-2.8656716,2.3718674,oksurme
0,-423.63736,59.254726,-20.74447,45.527733,15.507474,6.604018,-25.347078,2.1091518,2.6503913,-8.95124,0.20210375,-0.7856463,-3.795501,1.6681278,2.824907,-6.790163,5.352576,-5.6982985,0.44235057,-2.0459151,-4.085122,5.06005,-3.0937283,0.35174268,-3.5948784,0.97499543,-0.8896873,-1.3082247,0.98488235,-1.8052628,0.61376995,1.0863682,-0.87360346,-1.2073073,0.29925317,-2.067677,1.2976094,-3.7647624,-1.4421546,-0.22999376,oksurme
